,id,loan_amnt,term,int_rate, installment ,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,acc_now_delinq,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,is_good_customer
3010,86954831,20400,36,0.05, 614.35 ,1,1,3.0,OWN,100000.0,Source Verified,credit_card,Credit card refinancing,NC,13.14,0,Mar-91,0,39.0,,6,0,14747,84.80%,12,w,,0,261944,1,2,0,1,21.0,28475,60.0,0,0,14747,67,17400,0,0,1,2,65486,2653.0,84.8,0,0,37.0,305,42,6,4,155.0,39.0,9.0,39.0,0,1,1,1,3,2,3,6,1,6,0.0,0,0,1,91.7,100.0,0,0,285090,43222,17400,47540,yes
3011,85626478,10000,60,0.09, 209.97 ,2,2,10.0,MORTGAGE,75000.0,Source Verified,debt_consolidation,Debt consolidation,MA,8.06,0,Mar-95,2,55.0,71.0,10,1,9640,38.40%,31,w,55.0,0,315914,2,1,2,2,3.0,11491,94.0,1,1,5731,57,25100,2,0,5,4,31591,8360.0,46.1,0,0,86.0,257,9,3,5,58.0,55.0,0.0,55.0,0,2,4,2,11,5,8,21,4,10,0.0,0,0,3,96.4,50.0,1,0,340170,21131,15500,12167,yes
3012,86983745,21600,36,0.14, 738.14 ,3,3,10.0,MORTGAGE,120000.0,Verified,debt_consolidation,Debt consolidation,VA,25.32,2,Mar-97,0,7.0,,9,0,19670,97.40%,28,w,20.0,0,285197,2,4,2,6,2.0,34276,80.0,0,0,0,86,20200,1,13,2,6,31689,,,0,0,160.0,233,86,2,4,,70.0,2.0,19.0,2,0,3,0,1,13,3,10,3,9,0.0,0,1,2,83.3,,0,0,361961,53946,0,42761,no
3013,86114590,24000,60,0.14, 558.32 ,3,3,8.0,MORTGAGE,65000.0,Verified,debt_consolidation,,NE,17.17,0,Nov-02,0,,,9,0,12531,55%,41,w,,0,90585,1,2,2,3,3.0,5467,48.0,2,4,4054,53,22800,0,26,2,7,10065,6127.0,64.0,0,0,129.0,164,8,3,3,8.0,,8.0,,0,3,4,4,9,27,6,11,4,9,0.0,0,0,4,100.0,50.0,0,0,112857,17998,17000,11450,yes
3014,86483370,6450,36,0.25, 256.42 ,5,4,1.0,RENT,19000.0,Verified,debt_consolidation,Debt consolidation,NY,25.96,0,Oct-07,1,,,9,0,3623,40.30%,13,w,,0,8308,1,2,1,2,9.0,4685,74.0,1,4,1675,54,9000,1,0,2,6,923,1837.0,60.9,0,0,21.0,105,2,2,0,24.0,,2.0,,1,2,4,3,4,2,7,11,4,9,0.0,0,0,2,92.3,66.7,0,0,15300,8308,4700,6300,yes
3015,86925472,5000,36,0.09, 158.05 ,1,5,10.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,Debt consolidation,NE,13.41,0,Mar-04,0,,,11,0,1312,5.30%,17,w,,0,224249,0,3,1,1,12.0,44678,79.0,1,1,1304,57,24600,0,2,1,2,20386,15988.0,7.6,0,0,149.0,111,10,10,1,10.0,,10.0,,0,2,2,5,5,6,7,10,2,11,0.0,0,0,2,100.0,0.0,0,0,266708,45990,17300,56858,yes
3016,86934848,35000,36,0.14," 1,196.05 ",3,3,2.0,RENT,90000.0,Source Verified,debt_consolidation,Debt consolidation,TX,23.51,0,Apr-98,0,48.0,,13,0,9179,19.70%,30,w,50.0,0,59662,1,6,1,4,2.0,50483,70.0,0,0,2352,50,46600,3,3,2,4,4589,13852.0,25.1,0,0,159.0,220,28,2,3,35.0,69.0,2.0,69.0,0,2,5,3,5,17,7,10,5,13,0.0,0,0,1,90.0,0.0,0,0,119258,59662,18500,72658,yes
3017,87095522,14400,60,0.24, 418.37 ,5,3,6.0,RENT,45000.0,Verified,debt_consolidation,Debt consolidation,MT,25.17,0,Sep-04,0,41.0,97.0,13,1,8894,69.50%,38,w,,0,28326,0,6,3,6,8.0,19432,76.0,1,4,2986,74,12800,3,12,2,10,2179,47.0,98.8,0,0,143.0,141,9,8,0,9.0,43.0,8.0,41.0,0,2,6,2,6,24,7,14,6,13,0.0,0,0,4,97.1,100.0,1,0,38303,28326,4000,25503,no
3018,86915714,25000,36,0.18, 903.69 ,4,2,2.0,RENT,75000.0,Source Verified,credit_card,Credit card refinancing,CA,10.94,0,Dec-02,1,,,9,0,17982,41.20%,11,w,,0,36388,2,1,1,1,9.0,18406,90.0,2,3,10994,57,43600,0,0,2,4,4549,25618.0,41.2,0,0,9.0,164,4,4,0,4.0,,4.0,,0,3,3,7,7,1,8,10,3,9,0.0,0,0,3,100.0,28.6,0,0,63988,36388,43600,20388,no
3019,87053162,19725,36,0.14, 674.06 ,3,3,0.5,RENT,140000.0,Source Verified,major_purchase,Major purchase,CA,1.99,11,Nov-06,0,20.0,,25,0,4697,28.80%,32,w,20.0,0,185831,0,19,0,1,13.0,179174,148.0,3,3,3552,133,16300,0,0,0,5,7433,9224.0,32.2,0,0,110.0,117,9,9,0,9.0,45.0,,22.0,8,3,4,3,5,21,5,9,4,25,0.0,0,9,4,56.2,0.0,0,0,139736,185831,13600,121476,yes
3020,87014456,16000,60,0.14, 376.37 ,3,4,9.0,MORTGAGE,74000.0,Source Verified,credit_card,Credit card refinancing,CO,5.74,0,Sep-05,1,,,9,0,17404,41.60%,23,w,,0,332115,2,0,0,0,38.0,0,,2,2,10184,42,41800,2,0,4,6,36902,17396.0,50.0,0,0,108.0,131,3,3,7,3.0,,3.0,,0,3,3,6,11,4,7,12,3,9,0.0,0,0,4,100.0,16.7,0,0,359400,17404,34800,0,yes
3021,87054355,19525,60,0.3, 631.23 ,7,4,2.0,RENT,60000.0,Verified,debt_consolidation,Debt consolidation,TX,28.52,0,Dec-05,0,,,5,0,5575,101.40%,14,w,,0,76372,1,3,2,5,6.0,70797,83.0,0,2,4069,86,5500,2,0,1,7,15274,0.0,101.4,0,0,128.0,92,20,6,0,20.0,,12.0,,0,2,2,2,2,11,2,3,2,5,0.0,0,0,2,100.0,100.0,0,0,85627,76372,5500,80127,no
3022,87115629,3000,36,0.14, 102.52 ,3,3,5.0,RENT,27500.0,Source Verified,credit_card,Credit card refinancing,LA,5.46,0,Jan-04,1,,83.0,9,1,3314,61.40%,12,w,,0,13655,1,6,0,1,15.0,10341,58.0,2,3,963,59,5400,0,0,2,4,1517,37.0,96.3,0,0,151.0,18,6,6,0,6.0,,6.0,,0,1,3,1,1,9,3,3,3,9,0.0,0,0,2,100.0,100.0,1,0,23275,13655,1000,17875,yes
3023,86985561,35000,60,0.28," 1,085.33 ",6,5,5.0,MORTGAGE,98000.0,Not Verified,debt_consolidation,Debt consolidation,TX,18.52,0,Jan-04,3,57.0,,10,0,8246,55.70%,17,w,,0,268158,2,2,1,3,2.0,54343,61.0,1,2,2793,59,14800,1,1,6,5,26816,300.0,96.0,0,0,151.0,151,3,2,1,25.0,,1.0,,0,5,6,5,6,5,7,11,6,10,0.0,0,0,2,94.1,100.0,0,0,299900,62589,7500,59840,yes
3024,86623901,5000,36,0.1, 162.49 ,2,3,10.0,RENT,70000.0,Verified,debt_consolidation,Debt consolidation,CA,24.6,2,Feb-95,1,9.0,99.0,24,1,12520,57.20%,34,w,79.0,0,54419,1,4,1,2,11.0,41899,80.0,2,6,1560,74,21900,0,1,2,8,2366,1483.0,70.3,0,0,257.0,145,3,3,0,14.0,,3.0,9.0,0,3,17,3,4,12,20,22,17,24,0.0,0,0,3,81.8,66.7,1,0,74044,54419,5000,52144,yes
3025,87035341,20000,60,0.22, 556.83 ,5,1,10.0,MORTGAGE,93000.0,Verified,other,Other,NY,20.68,2,Sep-99,1,5.0,,24,0,8535,14.20%,55,f,,0,198227,2,9,1,3,7.0,80739,93.0,6,8,3337,61,60100,3,1,9,12,9010,30553.0,14.2,0,0,142.0,203,5,5,3,9.0,5.0,5.0,5.0,0,2,7,4,10,25,13,25,7,24,0.0,0,0,8,89.1,0.0,0,0,257263,89274,35600,87324,yes
3026,87085409,3000,36,0.17, 106.95 ,4,1,9.0,MORTGAGE,220000.0,Source Verified,home_improvement,Home improvement,LA,20.04,0,Mar-02,1,35.0,,11,0,17517,65.60%,33,w,,0,248714,2,5,4,7,3.0,157001,75.0,0,0,17517,73,26700,2,0,2,7,31089,6483.0,73.0,0,0,125.0,129,29,3,3,120.0,,0.0,,0,1,1,2,5,18,5,12,1,11,0.0,0,0,4,97.0,0.0,0,0,330113,174518,24000,205413,yes
3027,86925206,10000,36,0.1, 324.98 ,2,3,10.0,OWN,77000.0,Not Verified,credit_card,Credit card refinancing,PA,18.89,0,Apr-02,0,28.0,,14,0,17700,74.70%,26,w,71.0,0,159285,0,3,2,3,8.0,8341,28.0,0,1,5959,49,23700,2,1,2,4,11378,1762.0,88.9,0,0,172.0,166,20,8,2,25.0,,2.0,,1,7,9,7,10,9,10,14,9,14,0.0,0,0,2,100.0,71.4,0,0,180223,26041,15900,29733,no
3028,87025568,12000,36,0.1, 389.98 ,2,3,0.0,MORTGAGE,80000.0,Not Verified,debt_consolidation,Debt consolidation,NJ,11.37,0,Oct-98,0,,,10,0,12973,59.20%,14,w,,0,219083,1,2,1,1,7.0,9321,51.0,1,1,3497,55,21900,1,3,0,2,21908,5497.0,61.8,0,0,112.0,62,6,6,2,6.0,,21.0,,0,4,5,4,4,4,6,6,5,10,0.0,0,0,2,100.0,50.0,0,0,280659,22316,14400,18426,yes
3029,85548660,9500,36,0.05, 286.10 ,1,1,5.0,MORTGAGE,110000.0,Not Verified,debt_consolidation,Debt consolidation,TX,12.15,0,Apr-93,0,,,10,0,16120,33.70%,27,w,,0,199386,0,2,0,1,14.0,11707,41.0,0,0,7830,36,47800,0,1,0,2,19939,22232.0,37.4,0,0,196.0,280,26,14,2,26.0,,14.0,,0,3,5,4,7,9,7,16,5,10,0.0,0,0,0,100.0,25.0,0,0,258749,27827,35500,28799,yes
3030,87122492,14000,60,0.13, 322.07 ,3,2,2.0,MORTGAGE,62000.0,Not Verified,debt_consolidation,Debt consolidation,NJ,15.44,0,May-99,1,32.0,,11,0,12264,79.60%,27,w,41.0,0,72873,1,1,0,0,28.0,2247,25.0,2,3,1513,60,15400,0,4,2,4,6625,1621.0,64.0,0,0,148.0,207,6,6,1,37.0,32.0,6.0,32.0,1,2,9,2,7,5,9,21,9,11,0.0,0,0,2,92.3,50.0,0,0,84391,14511,4500,8991,yes
3031,86914781,20000,60,0.25, 586.91 ,5,4,9.0,MORTGAGE,62000.0,Source Verified,debt_consolidation,Debt consolidation,AL,20.29,0,Mar-04,0,,,11,0,16492,74.60%,24,w,,0,129953,1,2,0,1,13.0,45526,92.0,1,1,6594,86,22100,3,4,0,2,11814,4682.0,73.7,0,0,122.0,149,1,1,3,1.0,,13.0,,0,4,6,5,8,8,8,13,6,11,0.0,0,0,1,100.0,60.0,0,0,149581,62018,17800,49702,yes
3032,86964999,8400,36,0.07, 259.33 ,1,2,5.0,RENT,75000.0,Not Verified,debt_consolidation,Debt consolidation,FL,16.08,0,Nov-11,1,,,10,0,8717,35.90%,12,w,,0,32214,1,2,0,1,22.0,23497,60.0,4,5,3503,51,24300,1,0,3,6,3221,8758.0,35.6,0,0,57.0,51,1,1,0,1.0,,1.0,,0,3,6,5,5,4,8,8,6,10,0.0,0,0,4,100.0,0.0,0,0,63545,32214,13600,39245,yes
3033,86904972,20000,60,0.14, 470.47 ,3,4,5.0,MORTGAGE,86500.0,Verified,debt_consolidation,Debt consolidation,MD,21.89,0,Sep-97,0,37.0,,8,0,35189,69.30%,19,w,,0,314883,0,2,1,2,11.0,31486,81.0,0,1,9358,74,50800,0,3,0,3,39360,15611.0,69.3,0,0,133.0,227,23,11,3,23.0,,23.0,,0,5,5,5,8,7,5,8,5,8,0.0,0,0,1,89.5,80.0,0,0,364755,66675,50800,38955,yes
3034,87094946,8400,36,0.07, 259.33 ,1,2,9.0,OWN,75000.0,Not Verified,debt_consolidation,Debt consolidation,NJ,13.54,0,Jun-00,0,60.0,,13,0,6349,19.50%,21,w,60.0,0,26492,2,2,1,1,10.0,20143,52.0,2,3,5150,37,32600,0,2,0,4,2208,13036.0,28.8,0,0,194.0,133,2,2,2,2.0,,18.0,,1,3,6,5,6,6,11,13,6,13,0.0,0,0,3,95.2,20.0,0,0,71344,26492,18300,38744,yes
3035,87014669,9000,36,0.16, 314.60 ,3,5,8.0,MORTGAGE,125000.0,Not Verified,home_improvement,Home improvement,OH,21.29,0,Oct-02,1,,,18,0,40330,58.70%,39,f,,0,305200,2,3,1,3,4.0,88339,92.0,1,5,12600,74,68700,0,0,2,9,16956,6784.0,80.2,0,0,166.0,154,6,4,3,6.0,,3.0,,0,4,8,5,12,9,14,27,8,18,0.0,0,0,2,100.0,80.0,0,0,345486,128669,34200,96286,no
3036,87084828,29900,60,0.26, 889.75 ,6,1,0.5,RENT,65000.0,Source Verified,debt_consolidation,Debt consolidation,FL,15.88,0,Apr-05,1,35.0,,22,0,16974,38.10%,53,w,,0,122253,2,4,0,0,27.0,105279,121.0,6,7,5167,80,44500,1,0,4,7,5557,11957.0,37.7,0,0,136.0,128,1,1,0,10.0,,0.0,,0,5,11,8,14,28,18,25,11,22,0.0,0,0,6,98.0,25.0,0,0,140187,122253,19200,95687,no
3037,86964614,9900,36,0.14, 340.72 ,3,4,9.0,MORTGAGE,32000.0,Not Verified,home_improvement,Home improvement,MN,34.36,0,Oct-07,0,,,9,0,8063,27.20%,14,w,,0,46169,2,2,2,3,4.0,38106,95.0,1,4,2854,66,29600,1,0,1,7,5771,17037.0,32.1,0,0,101.0,106,3,3,0,17.0,,4.0,,0,4,4,5,7,5,7,9,4,9,0.0,0,0,3,100.0,0.0,0,0,69550,46169,25100,39950,yes
3038,85716588,5600,36,0.16, 195.75 ,3,5,4.0,OWN,32000.0,Source Verified,major_purchase,Major purchase,DE,28.92,3,Dec-10,1,14.0,,9,0,3142,15.40%,14,w,,0,15579,2,2,2,2,3.0,12437,67.0,0,2,268,40,22000,1,1,5,4,1731,11232.0,2.3,0,0,68.0,59,13,3,0,13.0,17.0,1.0,14.0,0,1,5,3,5,4,7,10,5,9,0.0,0,0,2,84.6,0.0,0,0,40500,15579,11500,18500,yes
3039,86994628,10000,60,0.14, 235.24 ,3,4,10.0,MORTGAGE,89000.0,Not Verified,other,Other,CO,17.68,0,Nov-91,1,,57.0,18,1,13285,63%,46,w,,0,46019,1,4,0,2,14.0,32734,71.0,5,6,3846,68,21100,0,5,2,8,2707,1208.0,88.4,0,0,138.0,297,6,6,3,38.0,,1.0,,0,6,11,6,19,11,14,32,11,18,0.0,0,0,5,100.0,83.3,1,0,67309,46019,10400,46209,yes
3040,86964505,8000,36,0.11, 261.88 ,2,4,10.0,RENT,50502.0,Verified,debt_consolidation,Debt consolidation,CA,24.31,0,Jul-91,0,43.0,104.0,8,1,8434,66.90%,18,w,,0,46718,2,1,2,4,5.0,38284,94.0,1,2,2883,73,12600,2,2,1,6,5840,666.0,92.7,0,0,100.0,301,3,3,0,3.0,,10.0,,0,5,5,5,6,11,6,7,5,8,0.0,0,0,3,94.1,80.0,1,0,52013,46718,9100,39413,yes
3041,87133083,20675,36,0.22, 793.77 ,5,1,10.0,OWN,47000.0,Not Verified,home_improvement,Home improvement,TX,29.88,2,Jun-00,1,9.0,,18,0,4649,16.70%,55,w,18.0,0,16911,2,2,2,2,3.0,12262,46.0,2,7,1684,31,27800,0,2,2,9,1057,15046.0,12.5,0,0,137.0,194,12,3,0,12.0,62.0,5.0,9.0,3,4,6,8,22,13,16,41,6,18,0.0,0,1,4,88.9,0.0,0,0,54680,16911,17200,26880,yes
3042,87124389,24000,36,0.13, 806.23 ,3,1,10.0,MORTGAGE,100000.0,Verified,debt_consolidation,Debt consolidation,TX,16.92,0,Mar-94,1,69.0,39.0,15,1,25436,53.20%,34,f,69.0,0,163017,1,1,0,0,44.0,11196,,2,5,7464,53,47800,0,0,1,5,10868,3670.0,85.7,0,0,44.0,269,3,3,3,3.0,69.0,3.0,69.0,4,6,13,6,18,1,13,30,13,15,0.0,0,0,2,85.3,50.0,0,1,238721,36632,25700,37321,yes
3043,87024506,6000,36,0.19, 219.91 ,4,3,0.5,RENT,85000.0,Verified,moving,Moving and relocation,FL,26.92,0,Mar-97,2,,,9,0,59023,95.50%,24,w,,0,427393,0,2,0,1,24.0,121734,65.0,0,0,25257,91,61800,0,0,4,1,47488,2777.0,95.5,0,0,148.0,233,34,24,1,35.0,,0.0,,0,6,6,6,10,11,6,11,6,9,0.0,0,0,0,95.7,100.0,0,0,433508,180757,61800,116096,yes
3044,86953448,15000,60,0.14, 348.95 ,3,3,8.0,RENT,139000.0,Not Verified,car,Car financing,AL,7.62,2,Jul-97,1,17.0,,13,0,4580,52%,51,w,25.0,0,331415,1,4,0,0,35.0,189514,58.0,1,1,1864,59,8800,1,6,1,1,33142,3636.0,33.9,0,0,140.0,229,2,2,4,2.0,25.0,6.0,25.0,9,1,2,1,10,27,2,15,2,13,0.0,0,0,1,76.0,0.0,0,0,440719,201555,5500,202558,yes
3045,86993730,35000,60,0.3," 1,125.29 ",7,3,0.5,MORTGAGE,128000.0,Verified,debt_consolidation,Debt consolidation,MD,31.66,0,Sep-01,1,76.0,,7,0,56167,98%,22,w,,0,412533,1,2,1,2,5.0,73404,73.0,2,2,19625,88,57300,1,3,1,4,58933,821.0,97.5,0,0,179.0,163,11,5,1,12.0,,2.0,,0,2,3,3,8,9,4,12,3,7,0.0,0,0,3,95.5,66.7,0,0,452238,129571,32300,85000,no
3046,87084266,30000,60,0.1, 644.67 ,2,3,0.5,OWN,65000.0,Source Verified,home_improvement,Home improvement,OH,10.58,0,Oct-99,0,25.0,,35,0,5374,5.80%,59,w,,0,157280,1,10,1,1,4.0,42927,85.0,0,2,2400,34,92700,0,1,1,3,4766,63649.0,5.6,0,0,202.0,165,19,4,4,19.0,,1.0,,0,4,6,13,23,15,24,40,6,35,0.0,0,0,1,96.6,0.0,0,0,267805,48301,67400,50381,yes
3047,85703530,5000,36,0.14, 170.87 ,3,3,6.0,RENT,20000.0,Source Verified,credit_card,Credit card refinancing,CA,10.74,0,Aug-04,1,,,2,0,7526,23.20%,2,w,,0,7526,0,0,0,0,,0,,0,1,7526,23,32500,0,0,1,1,3763,24974.0,23.2,0,0,,143,24,24,0,24.0,,0.0,,0,1,1,2,2,0,2,2,1,2,0.0,0,0,0,100.0,50.0,0,0,32500,7526,32500,0,no
3048,86964387,15000,36,0.13, 503.90 ,3,1,10.0,MORTGAGE,200000.0,Source Verified,debt_consolidation,Debt consolidation,NV,15.47,0,Aug-04,0,37.0,,15,0,88820,70.50%,25,w,,0,583535,0,2,1,1,12.0,22840,75.0,1,4,9891,72,104700,0,0,0,5,38902,4259.0,87.1,0,0,113.0,144,11,11,4,11.0,37.0,13.0,37.0,0,6,9,6,9,6,11,15,9,15,0.0,0,0,2,92.0,50.0,0,0,686637,111660,33000,62400,yes
3049,87124226,10000,36,0.11, 327.34 ,2,4,2.0,MORTGAGE,113254.0,Source Verified,other,Other,FL,20.17,1,May-95,1,17.0,,8,0,3501,46.70%,18,w,,0,241787,1,4,0,0,25.0,60671,54.0,1,1,1872,53,7500,0,2,1,1,30223,2599.0,57.4,0,0,115.0,255,3,3,2,3.0,17.0,3.0,17.0,0,2,2,2,6,7,3,9,2,8,0.0,0,0,1,94.4,0.0,0,0,314095,64172,6100,106595,yes
3050,87073617,13325,36,0.16, 465.78 ,3,5,5.0,MORTGAGE,60000.0,Not Verified,home_improvement,Home improvement,CA,5.64,0,Dec-06,0,51.0,,6,0,8400,54.90%,10,w,,0,8400,1,0,0,0,,0,,1,2,3913,55,15300,0,0,0,2,1400,4326.0,61.7,0,0,,116,4,4,0,4.0,51.0,15.0,51.0,0,5,6,5,8,0,6,10,6,6,0.0,0,0,1,90.0,40.0,0,0,15300,8400,11300,0,no
3051,85262205,5575,36,0.16, 194.88 ,3,5,7.0,RENT,25875.0,Verified,other,Other,HI,8.26,0,Mar-08,0,,,5,0,432,6.10%,5,w,,0,2646,2,1,0,0,31.0,2214,44.0,2,3,234,22,7100,1,0,0,3,529,5266.0,4.3,0,0,31.0,100,4,4,0,4.0,,13.0,,0,1,2,2,2,1,4,4,2,5,0.0,0,0,2,100.0,0.0,0,0,12100,2646,5500,5000,no
3052,86953276,20000,36,0.14, 683.46 ,3,3,3.0,RENT,58000.0,Verified,debt_consolidation,Debt consolidation,MD,18.93,0,Nov-00,2,,,12,0,8773,52.50%,29,w,,0,328548,0,7,1,1,9.0,147887,114.0,0,0,6925,102,16700,0,0,2,1,27379,7317.0,52.8,0,0,189.0,109,33,9,3,35.0,,1.0,,0,2,3,2,4,20,4,6,3,12,0.0,0,0,1,100.0,50.0,0,0,331281,156660,15500,126081,no
3053,85679653,23000,60,0.26, 695.32 ,6,2,3.0,MORTGAGE,79000.0,Verified,debt_consolidation,Debt consolidation,ID,28.0,0,Feb-10,0,,,12,0,6638,96.20%,26,w,,0,239636,0,7,2,6,8.0,82257,84.0,1,2,2997,85,6900,0,19,1,8,19970,16.0,99.7,0,0,77.0,64,8,8,1,8.0,,8.0,,0,3,4,3,3,21,4,4,4,12,0.0,0,0,3,100.0,100.0,0,0,266777,88895,5600,97866,yes
3054,87114281,24000,36,0.08, 751.97 ,1,4,10.0,MORTGAGE,130000.0,Source Verified,home_improvement,Home improvement,NC,6.63,0,May-98,0,76.0,,9,0,15852,31.20%,29,w,,0,254009,1,1,1,1,6.0,5149,25.0,0,2,4256,30,50800,1,0,0,3,28223,29490.0,34.9,0,0,122.0,219,15,6,2,17.0,,17.0,,0,5,6,6,12,10,7,17,6,9,0.0,0,0,1,96.6,0.0,0,0,310258,21001,45300,20320,yes
3055,87113039,24000,36,0.18, 867.54 ,4,2,10.0,RENT,120000.0,Verified,credit_card,Credit card refinancing,HI,24.53,0,Feb-99,1,,,14,0,35982,75.10%,29,w,,0,65770,1,2,0,2,13.0,29788,71.0,1,2,17780,73,47900,0,2,1,4,5481,7563.0,79.0,0,0,154.0,210,2,2,0,2.0,,4.0,,0,5,8,5,7,13,12,16,8,14,0.0,0,0,1,100.0,60.0,0,0,89900,65770,36000,42000,yes
3056,86146522,20000,60,0.18, 507.76 ,4,2,0.0,RENT,96000.0,Source Verified,credit_card,Credit card refinancing,VA,19.23,0,Apr-07,0,,73.0,19,1,17052,46.10%,32,w,,0,60019,3,2,2,2,4.0,42967,97.0,3,8,3474,74,37000,1,1,4,10,3159,4798.0,70.7,0,0,111.0,91,3,3,0,9.0,,5.0,,0,5,12,6,9,6,17,26,12,19,0.0,0,0,5,100.0,83.3,1,0,81522,60019,16400,44522,no
3057,86974524,2000,36,0.09, 63.60 ,2,1,2.0,MORTGAGE,110000.0,Not Verified,home_improvement,Home improvement,OK,17.65,0,Sep-94,0,,,5,0,21118,81.20%,14,w,,0,259984,1,2,2,2,5.0,26035,88.0,0,0,21118,82,26000,0,1,2,3,51997,4882.0,81.2,0,0,263.0,144,131,5,3,144.0,,10.0,,0,1,1,1,2,8,1,2,1,5,0.0,0,0,3,100.0,100.0,0,0,276005,57453,26000,29510,yes
3058,87142699,6000,36,0.14, 205.04 ,3,3,9.0,RENT,52000.0,Source Verified,debt_consolidation,Debt consolidation,AZ,10.78,1,Jan-02,0,19.0,,6,0,5800,64.40%,8,w,,0,11179,1,1,0,0,32.0,5379,50.0,1,3,3531,57,9000,0,0,1,3,1863,2012.0,73.2,0,0,105.0,175,3,3,0,3.0,,12.0,,0,2,3,3,4,2,5,6,3,6,0.0,0,0,1,75.0,66.7,0,0,19712,11179,7500,10712,yes
3059,87013712,10000,60,0.2, 264.89 ,4,4,10.0,MORTGAGE,70000.0,Verified,debt_consolidation,Debt consolidation,OK,28.58,0,Mar-03,2,,37.0,11,4,9565,32.10%,41,w,,0,55665,1,2,1,5,4.0,46100,83.0,2,2,6468,58,29800,1,2,3,8,5567,17151.0,34.0,0,0,112.0,161,8,4,0,8.0,,0.0,,0,2,3,4,5,31,7,9,3,11,0.0,0,0,3,100.0,33.3,0,2,98517,55665,26000,68717,no
3060,86934426,7700,36,0.14, 263.14 ,3,3,3.0,RENT,52016.0,Not Verified,other,Other,PA,33.2,3,Mar-02,1,12.0,,26,0,5193,49.90%,42,w,12.0,0,304834,1,19,1,2,5.0,299641,161.0,2,2,3425,153,10400,0,10,4,4,11724,1530.0,70.6,0,0,158.0,173,8,5,0,61.0,42.0,2.0,27.0,0,2,5,2,2,31,7,11,5,26,0.0,0,1,3,82.9,50.0,0,0,204657,304834,5200,194257,yes
3061,87033962,24000,36,0.17, 855.55 ,4,1,10.0,MORTGAGE,90000.0,Verified,other,Other,MA,21.13,3,Jan-02,0,6.0,,10,0,11797,93.60%,32,w,,0,339809,1,6,3,6,7.0,103553,81.0,1,2,6693,83,12600,6,12,7,9,33981,802.0,91.4,0,0,143.0,171,6,6,7,24.0,,0.0,,0,2,3,2,7,11,3,14,3,10,0.0,0,0,4,87.5,50.0,0,0,362154,115350,9300,117554,no
3062,87042700,10000,36,0.13, 339.31 ,3,2,10.0,OWN,36000.0,Verified,home_improvement,Home improvement,TX,26.48,0,Apr-99,1,25.0,,19,0,9857,17%,60,f,37.0,0,33719,4,3,0,0,37.0,23862,73.0,11,13,3245,37,58100,0,0,3,13,1775,41562.0,17.5,0,0,208.0,38,3,3,0,3.0,,6.0,,3,9,12,12,12,44,16,16,12,19,0.0,0,0,11,88.1,0.0,0,0,90757,33719,50400,32657,yes
3063,87053950,2000,36,0.14, 68.84 ,3,4,10.0,RENT,48000.0,Source Verified,other,Other,CA,18.98,0,Sep-08,0,,,11,0,10861,84.90%,14,w,,0,24538,0,7,1,1,7.0,13677,63.0,0,1,3989,71,12800,1,0,4,2,2231,53.0,99.5,0,0,95.0,54,23,7,0,23.0,,5.0,,0,3,4,3,3,10,4,4,4,11,0.0,0,0,1,100.0,100.0,0,0,34550,24538,9700,21750,no
3064,86071713,10000,36,0.14, 341.73 ,3,3,6.0,MORTGAGE,60000.0,Verified,home_improvement,Home improvement,RI,14.08,0,Jan-06,0,,,6,0,6590,101.40%,8,w,,0,179364,0,1,0,1,15.0,17333,71.0,0,1,5056,77,6500,1,0,1,5,29894,0.0,101.4,0,0,64.0,26,22,9,4,22.0,,12.0,,0,2,2,2,2,2,2,2,2,6,0.0,0,0,3,100.0,100.0,0,0,188086,23923,6500,24470,no
